record_type,entity_id,snapshot_date,student_no,citizen_id,email,mobile,student_name,level,faculty_or_school,program_id,program_name,discipline_cluster,campus,year_of_study,admission_channel,status,gpa,credit_earned,is_international,fact_category,metric_or_item,value,unit,year_or_as_of,doc_title,doc_section,doc_text,doc_type,batch_date,source_system,protection_classification,required_action,task_hint,source_url,source_row_no,behavior_profile,teamwork_style,learning_preference,career_interest,expected_salary_thb,salary_expectation_note,internship_interest,mock_interview_note,rag_document_title,rag_document_text,rag_keywords,rag_sample_question,rag_expected_answer_hint
student,SK0011,2026-06-28,TU202400011,4-1407-97109-43-3,issara.thonglor11@student.tu.ac.th,083-617-6267,Issara Thonglor,Undergraduate,Faculty of Science and Technology,TU-SCI-UG,Computer Science / Data Science,STEM,Rangsit,1,TCAS Quota,Active,2.56,101,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,11,Curious and experimental; likes to test different solution ideas.,"Good at QA review, output checking, and peer feedback.",Documentation and checklist,Data Engineer / AI Engineer,38500,Mock salary expectation for workshop scenario; not official salary data.,Cloud data engineering,"Issara Thonglor is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: curious and experimental.",Student mock profile - Issara Thonglor,"Issara Thonglor is a Undergraduate student in Computer Science / Data Science under Faculty of Science and Technology at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 2.56, and credits earned are 101. The student behavior profile is: Curious and experimental; likes to test different solution ideas. The teamwork style is: Good at QA review, output checking, and peer feedback. Learning preference is Documentation and checklist. Career interest is Data Engineer / AI Engineer. Expected salary is 38,500 THB. Internship interest is Cloud data engineering. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Computer Science / Data Science; Faculty of Science and Technology; STEM; Rangsit; Data Engineer / AI Engineer; Cloud data engineering; Documentation and checklist,What is Issara Thonglor's career interest and expected salary?,"Issara Thonglor's career interest is Data Engineer / AI Engineer and the mock expected salary is 38,500 THB."
student,SK0012,2026-06-28,TU202200012,5-1444-15028-56-3,garin.sangthong12@student.tu.ac.th,086-664-7564,Garin Sangthong,Undergraduate,Faculty of Commerce and Accountancy,TU-COM-UG,Accounting / Business Analytics,Business,Rangsit,3,Graduate Admission,Active,3.36,68,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,12,Detail-oriented; checks edge cases and reconciles numbers.,Good at dividing tasks and helping others unblock issues.,Hands-on coding and debugging,Data Analyst / BI Analyst,37500,Mock salary expectation for workshop scenario; not official salary data.,Analytics product development,"Garin Sangthong is suitable for a mock discussion about data analyst / bi analyst, with behavior focus on: detail-oriented.",Student mock profile - Garin Sangthong,"Garin Sangthong is a Undergraduate student in Accounting / Business Analytics under Faculty of Commerce and Accountancy at Rangsit campus. The current academic status is Active, year of study is 3, GPA is 3.36, and credits earned are 68. The student behavior profile is: Detail-oriented; checks edge cases and reconciles numbers. The teamwork style is: Good at dividing tasks and helping others unblock issues. Learning preference is Hands-on coding and debugging. Career interest is Data Analyst / BI Analyst. Expected salary is 37,500 THB. Internship interest is Analytics product development. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Accounting / Business Analytics; Faculty of Commerce and Accountancy; Business; Rangsit; Data Analyst / BI Analyst; Analytics product development; Hands-on coding and debugging,What is Garin Sangthong's career interest and expected salary?,"Garin Sangthong's career interest is Data Analyst / BI Analyst and the mock expected salary is 37,500 THB."
student,SK0013,2026-06-28,TU202300013,6-1481-22947-69-3,supakorn.wongchai13@student.tu.ac.th,089-711-8861,Supakorn Wongchai,Undergraduate,Faculty of Law,TU-LAW-UG,Law,Law,Tha Phra Chan,1,Graduate Admission,Active,2.71,140,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,13,Business-focused; explains technical output in simple language.,Learns quickly through examples and short team discussions.,Architecture diagram and walkthrough,Data Governance / Policy Analyst,36500,Mock salary expectation for workshop scenario; not official salary data.,University data service,"Supakorn Wongchai is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: business-focused.",Student mock profile - Supakorn Wongchai,"Supakorn Wongchai is a Undergraduate student in Law under Faculty of Law at Tha Phra Chan campus. The current academic status is Active, year of study is 1, GPA is 2.71, and credits earned are 140. The student behavior profile is: Business-focused; explains technical output in simple language. The teamwork style is: Learns quickly through examples and short team discussions. Learning preference is Architecture diagram and walkthrough. Career interest is Data Governance / Policy Analyst. Expected salary is 36,500 THB. Internship interest is University data service. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Law; Faculty of Law; Law; Tha Phra Chan; Data Governance / Policy Analyst; University data service; Architecture diagram and walkthrough,What is Supakorn Wongchai's career interest and expected salary?,"Supakorn Wongchai's career interest is Data Governance / Policy Analyst and the mock expected salary is 36,500 THB."
student,SK0014,2026-06-28,TU202500014,7-1518-30866-82-3,supakorn.chaiyaporn14@student.tu.ac.th,082-758-1158,Supakorn Chaiyaporn,Undergraduate,Faculty of Public Health,TU-PH-UG,Public Health,Health,Rangsit,1,International Admission,Active,2.99,57,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,14,Independent and reliable; documents progress clearly.,Works best with clear acceptance criteria and shared task board.,Business case discussion,Health Data Analyst,30000,Mock salary expectation for workshop scenario; not official salary data.,Customer or student analytics,"Supakorn Chaiyaporn is suitable for a mock discussion about health data analyst, with behavior focus on: independent and reliable.",Student mock profile - Supakorn Chaiyaporn,"Supakorn Chaiyaporn is a Undergraduate student in Public Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 2.99, and credits earned are 57. The student behavior profile is: Independent and reliable; documents progress clearly. The teamwork style is: Works best with clear acceptance criteria and shared task board. Learning preference is Business case discussion. Career interest is Health Data Analyst. Expected salary is 30,000 THB. Internship interest is Customer or student analytics. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Public Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Customer or student analytics; Business case discussion,What is Supakorn Chaiyaporn's career interest and expected salary?,"Supakorn Chaiyaporn's career interest is Health Data Analyst and the mock expected salary is 30,000 THB."
student,SK0015,2026-06-28,TU202500015,8-1555-38785-95-3,pimchanok.kittisak15@student.tu.ac.th,085-805-2455,Pimchanok Kittisak,Undergraduate,Faculty of Law,TU-LAW-UG,Law,Law,Tha Phra Chan,1,Graduate Admission,Active,2.75,43,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,15,Presentation-friendly; turns findings into a clear story.,Good bridge between business questions and technical work.,Peer review and feedback,Data Governance / Policy Analyst,29500,Mock salary expectation for workshop scenario; not official salary data.,Banking data platform,"Pimchanok Kittisak is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: presentation-friendly.",Student mock profile - Pimchanok Kittisak,"Pimchanok Kittisak is a Undergraduate student in Law under Faculty of Law at Tha Phra Chan campus. The current academic status is Active, year of study is 1, GPA is 2.75, and credits earned are 43. The student behavior profile is: Presentation-friendly; turns findings into a clear story. The teamwork style is: Good bridge between business questions and technical work. Learning preference is Peer review and feedback. Career interest is Data Governance / Policy Analyst. Expected salary is 29,500 THB. Internship interest is Banking data platform. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Law; Faculty of Law; Law; Tha Phra Chan; Data Governance / Policy Analyst; Banking data platform; Peer review and feedback,What is Pimchanok Kittisak's career interest and expected salary?,"Pimchanok Kittisak's career interest is Data Governance / Policy Analyst and the mock expected salary is 29,500 THB."
student,SK0016,2026-06-28,TU202400016,1-1592-46704-08-5,narin.la-or16@student.tu.ac.th,088-852-3752,Narin La-or,Undergraduate,Sirindhorn International Institute of Technology,TU-SIIT-UG,Technology / Engineering,STEM,Rangsit,1,International Admission,Active,4.0,80,True,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,16,Problem-solving oriented; stays calm when data is incomplete.,Comfortable presenting findings and explaining trade-offs.,Step-by-step implementation,Data Engineer / AI Engineer,40500,Mock salary expectation for workshop scenario; not official salary data.,AI application prototype,"Narin La-or is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: problem-solving oriented.",Student mock profile - Narin La-or,"Narin La-or is a Undergraduate student in Technology / Engineering under Sirindhorn International Institute of Technology at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 4.00, and credits earned are 80. The student behavior profile is: Problem-solving oriented; stays calm when data is incomplete. The teamwork style is: Comfortable presenting findings and explaining trade-offs. Learning preference is Step-by-step implementation. Career interest is Data Engineer / AI Engineer. Expected salary is 40,500 THB. Internship interest is AI application prototype. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Technology / Engineering; Sirindhorn International Institute of Technology; STEM; Rangsit; Data Engineer / AI Engineer; AI application prototype; Step-by-step implementation,What is Narin La-or's career interest and expected salary?,"Narin La-or's career interest is Data Engineer / AI Engineer and the mock expected salary is 40,500 THB."
student,SK0017,2026-06-28,TU202400017,2-1629-54623-21-5,krit.rattanakul17@student.tu.ac.th,081-899-5049,Krit Rattanakul,Undergraduate,Faculty of Journalism and Mass Communication,TU-JC-UG,Media and Digital Communication,Communication,Rangsit,4,International Admission,Active,3.61,25,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,17,Analytical and structured; validates assumptions before deciding.,"Prefers prototype-first learning, then improves the design.",Visual dashboard and demo,Digital Analytics / Product Analyst,31500,Mock salary expectation for workshop scenario; not official salary data.,Business intelligence dashboard,"Krit Rattanakul is suitable for a mock discussion about digital analytics / product analyst, with behavior focus on: analytical and structured.",Student mock profile - Krit Rattanakul,"Krit Rattanakul is a Undergraduate student in Media and Digital Communication under Faculty of Journalism and Mass Communication at Rangsit campus. The current academic status is Active, year of study is 4, GPA is 3.61, and credits earned are 25. The student behavior profile is: Analytical and structured; validates assumptions before deciding. The teamwork style is: Prefers prototype-first learning, then improves the design. Learning preference is Visual dashboard and demo. Career interest is Digital Analytics / Product Analyst. Expected salary is 31,500 THB. Internship interest is Business intelligence dashboard. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Media and Digital Communication; Faculty of Journalism and Mass Communication; Communication; Rangsit; Digital Analytics / Product Analyst; Business intelligence dashboard; Visual dashboard and demo,What is Krit Rattanakul's career interest and expected salary?,"Krit Rattanakul's career interest is Digital Analytics / Product Analyst and the mock expected salary is 31,500 THB."
student,SK0018,2026-06-28,TU202600018,3-1666-62542-34-5,lalida.charoen18@student.tu.ac.th,084-946-6346,Lalida Charoen,Undergraduate,Faculty of Commerce and Accountancy,TU-COM-UG,Accounting / Business Analytics,Business,Rangsit,1,International Admission,Active,2.11,47,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,18,Collaborative and supportive; helps teammates organize work.,"Strong at documentation, meeting notes, and decision tracking.",Experiment-based learning,Data Analyst / BI Analyst,31500,Mock salary expectation for workshop scenario; not official salary data.,Data governance and quality,"Lalida Charoen is suitable for a mock discussion about data analyst / bi analyst, with behavior focus on: collaborative and supportive.",Student mock profile - Lalida Charoen,"Lalida Charoen is a Undergraduate student in Accounting / Business Analytics under Faculty of Commerce and Accountancy at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 2.11, and credits earned are 47. The student behavior profile is: Collaborative and supportive; helps teammates organize work. The teamwork style is: Strong at documentation, meeting notes, and decision tracking. Learning preference is Experiment-based learning. Career interest is Data Analyst / BI Analyst. Expected salary is 31,500 THB. Internship interest is Data governance and quality. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Accounting / Business Analytics; Faculty of Commerce and Accountancy; Business; Rangsit; Data Analyst / BI Analyst; Data governance and quality; Experiment-based learning,What is Lalida Charoen's career interest and expected salary?,"Lalida Charoen's career interest is Data Analyst / BI Analyst and the mock expected salary is 31,500 THB."
student,SK0019,2026-06-28,TU202400019,4-1703-70461-47-5,sarin.thonglor19@student.tu.ac.th,087-993-7643,Sarin Thonglor,Undergraduate,Faculty of Commerce and Accountancy,TU-COM-UG,Accounting / Business Analytics,Business,Rangsit,1,International Admission,Active,3.26,86,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,19,Curious and experimental; likes to test different solution ideas.,"Good at QA review, output checking, and peer feedback.",Documentation and checklist,Data Analyst / BI Analyst,37000,Mock salary expectation for workshop scenario; not official salary data.,Cloud data engineering,"Sarin Thonglor is suitable for a mock discussion about data analyst / bi analyst, with behavior focus on: curious and experimental.",Student mock profile - Sarin Thonglor,"Sarin Thonglor is a Undergraduate student in Accounting / Business Analytics under Faculty of Commerce and Accountancy at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 3.26, and credits earned are 86. The student behavior profile is: Curious and experimental; likes to test different solution ideas. The teamwork style is: Good at QA review, output checking, and peer feedback. Learning preference is Documentation and checklist. Career interest is Data Analyst / BI Analyst. Expected salary is 37,000 THB. Internship interest is Cloud data engineering. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Accounting / Business Analytics; Faculty of Commerce and Accountancy; Business; Rangsit; Data Analyst / BI Analyst; Cloud data engineering; Documentation and checklist,What is Sarin Thonglor's career interest and expected salary?,"Sarin Thonglor's career interest is Data Analyst / BI Analyst and the mock expected salary is 37,000 THB."
student,SK0020,2026-06-28,TU202500020,5-1740-78380-60-5,kawin.lertchai20@student.tu.ac.th,080-140-8940,Kawin Lertchai,Undergraduate,Faculty of Political Science,TU-POLS-UG,Politics and International Relations,Social Science,Tha Phra Chan,1,International Admission,Active,3.09,132,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,20,Detail-oriented; checks edge cases and reconciles numbers.,Good at dividing tasks and helping others unblock issues.,Hands-on coding and debugging,Data Governance / Policy Analyst,37500,Mock salary expectation for workshop scenario; not official salary data.,Analytics product development,"Kawin Lertchai is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: detail-oriented.",Student mock profile - Kawin Lertchai,"Kawin Lertchai is a Undergraduate student in Politics and International Relations under Faculty of Political Science at Tha Phra Chan campus. The current academic status is Active, year of study is 1, GPA is 3.09, and credits earned are 132. The student behavior profile is: Detail-oriented; checks edge cases and reconciles numbers. The teamwork style is: Good at dividing tasks and helping others unblock issues. Learning preference is Hands-on coding and debugging. Career interest is Data Governance / Policy Analyst. Expected salary is 37,500 THB. Internship interest is Analytics product development. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Politics and International Relations; Faculty of Political Science; Social Science; Tha Phra Chan; Data Governance / Policy Analyst; Analytics product development; Hands-on coding and debugging,What is Kawin Lertchai's career interest and expected salary?,"Kawin Lertchai's career interest is Data Governance / Policy Analyst and the mock expected salary is 37,500 THB."
student,SK0021,2026-06-28,TU202600021,6-1777-86299-73-5,issara.prasert21@student.tu.ac.th,083-187-1237,Issara Prasert,Undergraduate,Faculty of Political Science,TU-POLS-UG,Politics and International Relations,Social Science,Tha Phra Chan,4,TCAS Portfolio,Active,3.58,83,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,21,Business-focused; explains technical output in simple language.,Learns quickly through examples and short team discussions.,Architecture diagram and walkthrough,Data Governance / Policy Analyst,33000,Mock salary expectation for workshop scenario; not official salary data.,University data service,"Issara Prasert is suitable for a mock discussion about data governance / policy analyst, with behavior focus on: business-focused.",Student mock profile - Issara Prasert,"Issara Prasert is a Undergraduate student in Politics and International Relations under Faculty of Political Science at Tha Phra Chan campus. The current academic status is Active, year of study is 4, GPA is 3.58, and credits earned are 83. The student behavior profile is: Business-focused; explains technical output in simple language. The teamwork style is: Learns quickly through examples and short team discussions. Learning preference is Architecture diagram and walkthrough. Career interest is Data Governance / Policy Analyst. Expected salary is 33,000 THB. Internship interest is University data service. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Politics and International Relations; Faculty of Political Science; Social Science; Tha Phra Chan; Data Governance / Policy Analyst; University data service; Architecture diagram and walkthrough,What is Issara Prasert's career interest and expected salary?,"Issara Prasert's career interest is Data Governance / Policy Analyst and the mock expected salary is 33,000 THB."
student,SK0022,2026-06-28,TU202600022,7-1814-94218-86-5,pimchanok.sriwilai22@student.tu.ac.th,086-234-2534,Pimchanok Sriwilai,Undergraduate,Faculty of Science and Technology,TU-SCI-UG,Computer Science / Data Science,STEM,Rangsit,3,TCAS Quota,Active,2.92,73,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,22,Independent and reliable; documents progress clearly.,Works best with clear acceptance criteria and shared task board.,Business case discussion,Data Engineer / AI Engineer,36000,Mock salary expectation for workshop scenario; not official salary data.,Customer or student analytics,"Pimchanok Sriwilai is suitable for a mock discussion about data engineer / ai engineer, with behavior focus on: independent and reliable.",Student mock profile - Pimchanok Sriwilai,"Pimchanok Sriwilai is a Undergraduate student in Computer Science / Data Science under Faculty of Science and Technology at Rangsit campus. The current academic status is Active, year of study is 3, GPA is 2.92, and credits earned are 73. The student behavior profile is: Independent and reliable; documents progress clearly. The teamwork style is: Works best with clear acceptance criteria and shared task board. Learning preference is Business case discussion. Career interest is Data Engineer / AI Engineer. Expected salary is 36,000 THB. Internship interest is Customer or student analytics. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Computer Science / Data Science; Faculty of Science and Technology; STEM; Rangsit; Data Engineer / AI Engineer; Customer or student analytics; Business case discussion,What is Pimchanok Sriwilai's career interest and expected salary?,"Pimchanok Sriwilai's career interest is Data Engineer / AI Engineer and the mock expected salary is 36,000 THB."
student,SK0023,2026-06-28,TU202300023,8-1851-12137-99-5,hathai.chaiyaporn23@student.tu.ac.th,089-281-3831,Hathai Chaiyaporn,Undergraduate,Faculty of Public Health,TU-PH-UG,Public Health,Health,Rangsit,1,TCAS Admission,Active,2.23,21,False,,,,,,,,,,,synthetic_public_training_extract,,,"Use for batch ingestion, quality summary, deduplication, modeling, RAG, and student analytics.",https://www.topuniversities.com/universities/thammasat-university,23,Presentation-friendly; turns findings into a clear story.,Good bridge between business questions and technical work.,Peer review and feedback,Health Data Analyst,27500,Mock salary expectation for workshop scenario; not official salary data.,Banking data platform,"Hathai Chaiyaporn is suitable for a mock discussion about health data analyst, with behavior focus on: presentation-friendly.",Student mock profile - Hathai Chaiyaporn,"Hathai Chaiyaporn is a Undergraduate student in Public Health under Faculty of Public Health at Rangsit campus. The current academic status is Active, year of study is 1, GPA is 2.23, and credits earned are 21. The student behavior profile is: Presentation-friendly; turns findings into a clear story. The teamwork style is: Good bridge between business questions and technical work. Learning preference is Peer review and feedback. Career interest is Health Data Analyst. Expected salary is 27,500 THB. Internship interest is Banking data platform. This is synthetic workshop-safe data prepared for RAG demo, student analytics, profile search, and question answering.",Public Health; Faculty of Public Health; Health; Rangsit; Health Data Analyst; Banking data platform; Peer review and feedback,What is Hathai Chaiyaporn's career interest and expected salary?,"Hathai Chaiyaporn's career interest is Health Data Analyst and the mock expected salary is 27,500 THB."
